Borrower_ID,Lender_final_count,LenderID_ordered_by_lending,Lender_Geo_Location,Lender_HomeTown
436451,124,moundsviewhighsch171,,"Shoreview, MN, United States"
436451,124,giovannicataldi408,,"Roma, , Italy"
436451,124,richard559,,", , "
436451,124,ronald874,,"Andover, Minnesota, United States"
436451,124,floyd989,,"Plano, TX, United States"
436451,124,jennifer6743460,,"Dexter, MI, United States"
436451,124,ruth136,,"Northfield, MN, United States"
436451,124,boaz546,,"Washington, DC, United States"
436451,124,amnesty14425,,"Montreal, Quebec, Canada"
436451,124,guerrer,,"SPOKANE, WA, United States"
436451,124,peg716,,", FL, United States"
436451,124,judy1765842,,", , "
436451,124,dhruv701,,", , "
436451,124,Ato,,"San Francisco, CA, United States"
436451,124,otto665,,", , "
436451,124,jayandriazac,,"Omaha, NE, United States"
436451,124,kyungkyun700,,"Daegu City, Kyung-buk., Korea, Republic of"
436451,124,trevor,,"Pescadero, CA, United States"
436451,124,sami592,,"Tampere, , Finland"
436451,124,su,,"Bad Saulgau, , Germany"
436451,124,tolga759,,"London, , United Kingdom"
436451,124,james907,,"Plano, TX, United States"
436451,124,ginny118,,"Cambridge, Ontario, Canada"
436451,124,jamie681,,"Melbourne, Victoria, Australia"
436451,124,joe819,,"Long Beach, CA, United States"
436451,124,barbara561,,"Winamac, IN, United States"
436451,124,yeswant162,,", , "
436451,124,will860,,", , "
436451,124,kenneth223,,"Salt Lake City, Utah, United States"
436451,124,claes105,,"G\\u00f6teborg, , Sweden"
436451,124,steve930,,"Edinburgh, Midlothian, United Kingdom"
436451,124,parinazalaba,,"Toronto, Ontario, Canada"
436451,124,soeri,47.3689994812012 8.53802967071533,"Zurich, , Switzerland"
436451,124,john622,,"Santa Barbara, CA, United States"
436451,124,lisa424,,"San Jose, CA, United States"
436451,124,susan410,,"Toronto, Ontario, Canada"
436451,124,jon412,,"Los Altos Hills, CA, United States"
436451,124,chrissara798,,"Newtown Square, PA, United States"
436451,124,sela,,"atlanta, GA, United States"
436451,124,sf,,"Somerville, MA, United States"
436451,124,patricia108,,", , "
436451,124,paula3801154,,"Highlands Ranch, CO, United States"
436451,124,stephen238,,"New York, NY, United States"
436451,124,james962,,"McLean, VA, United States"
436451,124,martin778,,"Papillion, NE, United States"
436451,124,davecreate,,"Baltimore, MD, United States"
436451,124,rotaryclub725,,"Princeton, MN, United States"
436451,124,andrew2077415,,"Brooklyn, New York, United States"
436451,124,christopher799,,", , "
436451,124,zlatkoduki,,"Zagreb, , Croatia"
436451,124,rob236,,", , "
436451,124,denise680,,", , "
436451,124,michal543,,"Sint-Katelijne-Waver, Antwerpen, Belgium"
436451,124,susan164,,"Richfield, MN, United States"
436451,124,jerry267,,"Vernon, British Columbia, Canada"
436451,124,craigkathy803,,"Falconer, New York, United States"
436451,124,trunufa,,"Littleton, CO, United States"
436451,124,davidandmargaret367,,"Auckland, Auckland, New Zealand"
436451,124,claire6139111,,", , United States"
436451,124,barry757,,"Laguna Beach, CA, United States"
436451,124,ronandmargaret274,,"Regina, Saskatchewan, Canada"
436451,124,deena859,,", , "
436451,124,rebecca648,,"Lake Placid, FL, United States"
436451,124,robbert0,,"Washington, D.C., , United States"
436451,124,trevor420,,"Runcorn, cheshire, United Kingdom"
436451,124,courtney734,,", , "
436451,124,bud695,,"West Paducah, KY, United States"
436451,124,frank681,,"RC Limburgerhof\\\/Vorderpfalz, , Germany"
436451,124,kelly4771869,,", , "
436451,124,thegivingtree356,,"Newnan, GA, United States"
436451,124,sharon497,,", CT, United States"
434392,33,david232,,", , "
434392,33,mishcondereya612,,"London, London, United Kingdom"
434392,33,hakayat,,"Essen, , Germany"
434392,33,trolltech446,,"Oslo, , Norway"
434392,33,smistr,,"Malibu, CA, United States"
434392,33,christien615,,"Bennekom, , Netherlands"
434392,33,savannah411,,", , "
434392,33,jaredjoelleyvonne737,,"richmond, British Columbia, Canada"
434392,33,jo954,,"Dover, Tasmania, Australia"
434392,33,laurie5318849,,", , "
434392,33,jennel,,"San Juan , PR, Puerto Rico"
434392,33,frederic898,,"Bois-Colombes, Ile-de-France, France"
434392,33,seekin,,", , "
434392,33,mary939,,"Alabaster, AL, United States"
434392,33,rich499,,"austin, TX, United States"
434392,33,michael701,,"Atlanta, Georgia, United States"
434392,33,mark9462572,,", , "
434392,33,marcavram142,,", , United States"
434392,33,paul779,,"Phoenix, Arizona, United States"
434392,33,ian12,,", , "
434392,33,graham829,,"lidingo, , Sweden"
434392,33,kevinrehme,,"Peoria, IL, United States"
434392,33,bryan9978228,,"Madison, Wisconsin, United States"
434392,33,kate529,,"Los Angeles, CA, United States"
434392,33,elizabeth121,,"Harrisonburg, Virginia, United States"
434392,33,stmichael591,,"Suttons Bay, MI, United States"
434392,33,feryl265,,"Chocowinity, NC, United States"
434392,33,lisa835,,"Hopkinsville, KY, United States"
434392,33,martha996,,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
434392,33,micheline366,,"Ottawa, Ontario, Canada"
434392,33,mahmmud525,,"Matthews, NC, United States"
434392,33,kiw,,"Hopefully travelling, , "
434392,33,donna174,,"Traverse City, MI, United States"
434459,30,david232,,", , "
434459,30,hakayat,,"Essen, , Germany"
434459,30,jeni120,,", , "
434459,30,adriaan153,,"Hoeilaart, , Belgium"
434459,30,nuntyia150,,", , United States"
434459,30,joswald9412,,"San Francisco, CA, United States"
434459,30,5134513,,", , "
434459,30,gavin519,,"Winterthur, Zurich, Switzerland"
434459,30,emily724,,", , "
434459,30,seekin,,", , "
434459,30,rich499,,"austin, TX, United States"
434459,30,marcavram142,,", , United States"
434459,30,bjorn963,,"Stockholm, , Sweden"
434459,30,ian12,,", , "
434459,30,kate529,,"Los Angeles, CA, United States"
434459,30,elizabeth121,,"Harrisonburg, Virginia, United States"
434459,30,michael701,,"Atlanta, Georgia, United States"
434459,30,martha996,,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
434459,30,micheline366,,"Ottawa, Ontario, Canada"
434459,30,bryan9978228,,"Madison, Wisconsin, United States"
434459,30,saabne,,"Menlo Park, CA, United States"
434459,30,P2PScottBaniste,,"San Francisco, CA, United States"
434459,30,mahmmud525,,"Matthews, NC, United States"
434459,30,toomanyexpirie,,", , "
434459,30,kiw,,"Hopefully travelling, , "
434459,30,poverty2prosperit,,"San Francisco Bay Area, CA, United States"
434459,30,jerome595,,"Las Vegas, NV, United States"
434459,30,daveandfran794,,"Guelph, Ontario, Canada"
434459,30,deadinthewaterloan740,,"New York, , "
434459,30,matt496,,"Tabilk, Victoria, Australia"
430530,11,daniel4309147,,"San Francisco, CA, United States"
430530,11,eugcha,,"Sydney, NSW, Australia"
430530,11,ruth860,,", , "
430530,11,jamesclayton948,,"Rio de Janeiro, RJ, Brazil"
430530,11,foreclosedjapa,,"Osaka, , Japan"
430530,11,expiriesarepeople222,,", , "
430530,11,shirley190,,"Houston, Texas, United States"
430530,11,martha996,,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
430530,11,seekin,,", , "
430530,11,toomanyexpirie,,", , "
430530,11,auni790,,"Porvoo, Southern Finland, Finland"
435316,20,zenna417,,"San Antonio, TX, United States"
435316,20,adam831,,", , Canada"
435316,20,nicholas907,,"Houston, TX, United States"
435316,20,karen5546869,,"Leuven, , Belgium"
435316,20,highgrovechurc,,"Sea Mills, Bristol, United Kingdom"
435316,20,aj732,,"Chicago, IL, United States"
435316,20,QuLo,,", , United Kingdom"
435316,20,mark732,,"San Francisco, California, United States"
435316,20,vineet775,,"Lausanne, , Switzerland"
435316,20,anon2345,,", , "
435316,20,debra211,,"Livonia, MI, United States"
435316,20,joan204,,", , "
435316,20,mog,,"Vancouver, British Columbia, Canada"
435316,20,479,,", , "
435316,20,seekin,,", , "
435316,20,ian12,,", , "
435316,20,buchananfamil,,"http:\\\/\\\/www.kivafriends.org, New York, NY, United States"
435316,20,linda5326780,,"Phoenix, AZ, United States"
435316,20,michael701,,"Atlanta, Georgia, United States"
435316,20,ayjbusinessclass290,,"Kanata, Ontario, Canada"
434824,10,punahou738,,", , "
434824,10,ferdinando589,,", , "
434824,10,mpeache,,"San Mateo, CA, United States"
434824,10,andra887,,"Boulder, CO, United States"
434824,10,sean322,,", , "
434824,10,colleen234,,"Philadelphia, PA, United States"
434824,10,seekin,,", , "
434824,10,buchananfamil,,"http:\\\/\\\/www.kivafriends.org, New York, NY, United States"
434824,10,FightExpir,,", , "
434824,10,jouko194,,"Taivassalo, Suomi, "
435277,13,punahou160,,", , "
435277,13,ramon962,,", , "
435277,13,gooddogg,,"Front Porch , , "
435277,13,michael701,,"Atlanta, Georgia, United States"
435277,13,ian12,,", , "
435277,13,seekin,,", , "
435277,13,traci549,," Spring, Texas, United States"
435277,13,mog,,"Vancouver, British Columbia, Canada"
435277,13,breianne728,,"Long Beach, CA, United States"
435277,13,479,,", , "
435277,13,sam445,,", , United States"
435277,13,expiriesarepeople222,,", , "
435277,13,kiw,,"Hopefully travelling, , "
432487,16,heather369,,"Lafayette, LA, United States"
432487,16,luke761,,"St Robert, Missouri, United States"
432487,16,daniel426,,"Colorado Springs, CO, United States"
432487,16,niall937,,", , "
432487,16,harald439,,"Sandnes, , Norway"
432487,16,lars226,,", , Germany"
432487,16,nancy328,,"Louisville, KY, United States"
432487,16,gooddogg,,"Front Porch , , "
432487,16,elizabeth121,,"Harrisonburg, Virginia, United States"
432487,16,mini477,,"Joliet, IL, United States"
432487,16,michael701,,"Atlanta, Georgia, United States"
432487,16,yuval371,,", , "
432487,16,akulagimiski,,", , "
432487,16,julian873,,"Hoboken, , "
432487,16,seekin,,", , "
432487,16,kiw,,"Hopefully travelling, , "
428171,10,mpeache,,"San Mateo, CA, United States"
428171,10,samdod,,"Cedar City, Utah, United States"
428171,10,charlene848,,"Toronto, Ontario, Canada"
428171,10,amin383,,"Tehran, Tehran, Iran, Islamic Republic of"
428171,10,gustavo492,,"S\\u00e3o Jos\\u00e9 dos Campos, Sao Paulo, Brazil"
428171,10,tj580,,"Boca Raton, FL, United States"
428171,10,franz133,,", , "
428171,10,bryon322,,"Edmonton, Alberta, Canada"
428171,10,paul651,,"London, , United Kingdom"
428171,10,trygvi,,"Oslo, Oslo, Norway"
431175,13,taylor849,,"Erie, PA, United States"
431175,13,jamesclayton948,,"Rio de Janeiro, RJ, Brazil"
431175,13,julian873,,"Hoboken, , "
431175,13,seekin,,", , "
431175,13,kim800,,"KivaFriends.org, , Japan"
431175,13,feryl265,,"Chocowinity, NC, United States"
431175,13,lars226,,", , Germany"
431175,13,479,,", , "
431175,13,jouko194,,"Taivassalo, Suomi, "
431175,13,sonja919,,", , "
431175,13,toomanyexpirie,,", , "
431175,13,expiriesarepeople222,,", , "
431175,13,foreclosedjapa,,"Osaka, , Japan"
437319,69,mrl557,,"Saskatoon, Saskatchewan, Canada"
437319,69,jimshirley552,,"Port Richey, FL, United States"
437319,69,dylan213,,"Las Vegas, Nevada, United States"
437319,69,humbleslav,,", , "
437319,69,trolltech446,,"Oslo, , Norway"
437319,69,obay164,,", VA, United States"
437319,69,operationgroundswel,,"Toronto, Ontario, Canada"
437319,69,mark301,,"Cincinnati, Ohio, United States"
437319,69,rayhan,,"We not forget you Palestine!, Utrecht, Netherlands"
437319,69,birch884,,"Paradise Valley, AZ, United States"
437319,69,michael971,,"Rotterdam, , Netherlands"
437319,69,dion,43.8712997436523 -79.4372024536133,"Richmond Hill, Ontario, Canada"
437319,69,amy577,,"Pittsburgh, PA, United States"
437319,69,ray2jerr,,"Sudbury, Ontario, Canada"
437319,69,jangoyvaert,,", Phuket, Thailand"
437319,69,ad,,"Thornhill, Ontario, Canada"
437319,69,patricia137,,"Doncaster, , United Kingdom"
437319,69,jeremycol,,"Sunnyvale, CA, United States"
437319,69,craig769,,", , "
437319,69,tarpate,,", , "
437319,69,rashid867,,", , United Arab Emirates"
437319,69,dwannaandrachid208,,"Arlington, TX , United States"
437319,69,jeff313,,"Bronx, NY, United States"
437319,69,jack494,,", , "
437319,69,marylou363,,", CT, United States"
437319,69,lloydminsterrotarycl663,,", , "
437319,69,william357,,"Washington, DC, United States"
437319,69,paul983,,", , "
437319,69,della362,,"Rockville, MD, United States"
437319,69,kenneth597,,"Coeur d Alene, ID, United States"
437319,69,doug992,,", , "
437319,69,meg734,,"brooklyn, NY, United States"
437319,69,gavindonna405,,"East Lansing, MI, United States"
437319,69,pamela270,,"Stouffville, Ontario, Canada"
437319,69,jenia145,,"Denver, CO, United States"
437319,69,roe,,"Maastricht, Limburg, Netherlands"
437319,69,engelbert463,,"West Orange, NJ, United States"
437319,69,suzanne467,,", , "
437319,69,lana489,,", , "
437319,69,travis123,,"Kobe, , Japan"
437319,69,dave940,,"crewe, Cheshire, United Kingdom"
437319,69,maria252,,"Burnaby, British Columbia, Canada"
437319,69,parastou718,,", , "
437319,69,avanilovesKIV,,"Durham, NC, United States"
437319,69,andrew545,,"London, London, United Kingdom"
437319,69,metteblackbir,,"Roskilde, , Denmark"
437319,69,robby728,,"Cr\\u00e9teil, , France"
437319,69,ingrid994,,"Sandy Bay, Tasmania, Australia"
437319,69,myra871,,"Vernon, CT, United States"
437319,69,anthony844,,"Silver Spring, MD, MD, United States"
437319,69,12332,,"Lisbon, Lisbon, Portugal"
437319,69,oths168,,"Oakville, Ontario, Canada"
437319,69,giovanni942,,"Gen\\u00e8ve, GE, Switzerland"
437319,69,evelyn735,,"Aarhus, ., Denmark"
437319,69,gordon164,,"st. clair shores, MI, United States"
437319,69,ed643,,"Louisville, KY, United States"
437319,69,candice917,,"Jupiter, FL, United States"
437319,69,karen999,,"Alexandria, VA, United States"
437319,69,nullplu,,", , Germany"
437319,69,richard749,,"Hindhead, Surrey, United Kingdom"
437319,69,filipe277,,"Porto , , Portugal"
437319,69,matt365,,"Washington, DC, United States"
437319,69,dave1815713,,", , "
437319,69,michele489,,"Vancouver, British Columbia, Canada"
437319,69,rob336,,"Nuenen, , Netherlands"
437319,69,dylan846,,"New York, NY, United States"
437319,69,david749,,"Reykjavik, , Iceland"
437319,69,mohammad986,,", New Jersey, United States"
437319,69,ji,,", , "
434116,16,stephanie265,,"Marshfield, WI, United States"
434116,16,adam539,,", , "
434116,16,randy380,,", , "
434116,16,michael517,,"Brick, NJ, United States"
434116,16,greenlea,,"Austin, TX, United States"
434116,16,martha996,,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
434116,16,anon2345,,", , "
434116,16,seekin,,", , "
434116,16,jouko194,,"Taivassalo, Suomi, "
434116,16,anette345,,"Uppsala, , Sweden"
434116,16,gooddogg,,"Front Porch , , "
434116,16,expiriesarepeople222,,", , "
434116,16,deadinthewaterloan740,,"New York, , "
434116,16,toomanyexpirie,,", , "
434116,16,judy597,,"Manassas, VA, United States"
434116,16,akulagimiski,,", , "
435041,12,robert233,,"Barrie, Ontario, Canada"
435041,12,audreyandjohn713,,", , "
435041,12,hufti,,", , Norway"
435041,12,robert9755501,,", , "
435041,12,thomasandmeijian570,,"Phoenix, AZ, United States"
435041,12,anon2345,,", , "
435041,12,michael701,,"Atlanta, Georgia, United States"
435041,12,seekin,,", , "
435041,12,akulagimiski,,", , "
435041,12,deadinthewaterloan740,,"New York, , "
435041,12,buchananfamil,,"http:\\\/\\\/www.kivafriends.org, New York, NY, United States"
435041,12,jouko194,,"Taivassalo, Suomi, "
437691,1,gilles225,,", , "
435306,16,stefan304,,"Berlin, , Germany"
435306,16,felipe198,,"Santiago, Region Metropolitana, Chile"
435306,16,randy380,,", , "
435306,16,sierrafoundatio,,"Dordrecht, , Netherlands"
435306,16,axel869,,"Ottawa, Ontario, Canada"
435306,16,kathleen913,,"Portsmouth, VA, United States"
435306,16,cesareo,,"Orense, Orense, Spain"
435306,16,rick711,,", Ontario, Canada"
435306,16,bobby430,,"Houghton, MI, United States"
435306,16,ian12,,", , "
435306,16,traci549,," Spring, Texas, United States"
435306,16,seekin,,", , "
435306,16,479,,", , "
435306,16,jamie4322243,,", , United States"
435306,16,expiriesarepeople222,,", , "
435306,16,kiw,,"Hopefully travelling, , "
437330,50,antonia713,,"http:\\\/\\\/www.kivafriends.org, Malcantone, Switzerland"
437330,50,jim788,,"Friendswood, TX, United States"
437330,50,DougKyl,,"Regina, Saskatchewan, Canada"
437330,50,truls399,,"Panama, , Panama"
437330,50,martina215,,"Hofheim, , Germany"
437330,50,lori348,,"Chicago, IL, United States"
437330,50,david473,,"Sydney, New South Wales, Australia"
437330,50,krista226,,"Albuquerque, New Mexico, United States"
437330,50,jennel,,"San Juan , PR, Puerto Rico"
437330,50,claraloan,,"Washington, DC, United States"
437330,50,daniel592,,"Tucson, Arizona, United States"
437330,50,familia938,,", , "
437330,50,ze,,", , Taiwan"
437330,50,julie803,,"Red Deer, AB, Canada"
437330,50,carlos551,,"Sao Paulo, SP, Brazil"
437330,50,johnquinnhal,,"Chicago, IL, United States"
437330,50,david362,,"Littleton, MA, United States"
437330,50,jeffrey414,,"Atlanta, GA, United States"
437330,50,michael295,,"Washington, District of Columbia, United States"
437330,50,michael1456712,,"V\\u00e4stra Fr\\u00f6lunda, , Sweden"
437330,50,mark348,,"Oconomowoc, WI, United States"
437330,50,justin6256523,,"Darlimurla, Victoria, Australia"
437330,50,vicky774,,"Los Gatos, CA, United States"
437330,50,breianne728,,"Long Beach, CA, United States"
437330,50,savi760,,"Stirling, Scotland, United Kingdom"
437330,50,WC,,", , "
437330,50,anhol,,"Portland, OR, United States"
437330,50,tas,,"Melbourne, Victoria, Australia"
437330,50,mark686,,"Seattle, WA, United States"
437330,50,manish109,,", , "
437330,50,charles290,,", , "
437330,50,PreethaSrin,,"Katy, TX, United States"
437330,50,bobharri,,"Los Angeles, CA, United States"
437330,50,michael1447319,,"Greenbelt, MD, United States"
437330,50,page,,"Pasadena, CA, United States"
437330,50,jonathan794,,"Chicago, IL, United States"
437330,50,eivin,,"Lykketoppen, , Bouvet Island"
437330,50,kirby522,,"Mountain View, CA, United States"
437330,50,ditte,,"Travelling the world, , "
437330,50,dan373,,"Chicago, IL, United States"
437330,50,sharyn486,,"north port, FL, United States"
437330,50,jeffrey545,,"Gillette, WY, United States"
437330,50,ijlia,,"Taipei, , Taiwan"
437330,50,christopher906,,"san lorenzo, CA, United States"
437330,50,muke120,,"Fort Collins, CO, United States"
437330,50,marcavram142,,", , United States"
437330,50,jamshed985,,"Potomac, MD, United States"
437330,50,LutherKiv,,"Decorah, IA, United States"
437330,50,tom104,,"Chicago, IL, United States"
437330,50,mark776,,"Johnson City, TN, United States"
437379,46,gooddogg,,"Front Porch , , "
437379,46,katy124,,", , "
437379,46,nigel503,,"Kuala Lumpur, Selangor, Malaysia"
437379,46,robert693,,"Seattle, WA, United States"
437379,46,jeff313,,"Bronx, NY, United States"
437379,46,william357,,"Washington, DC, United States"
437379,46,amin211,,", , "
437379,46,lincoln433,,", Earth      \\u9280\\u6cb3\\u7cfb, "
437379,46,helen244,,"Antibes, , France"
437379,46,brandy272,,"New York, NY, United States"
437379,46,eliasdebba,,"New York, NY, United States"
437379,46,judy597,,"Manassas, VA, United States"
437379,46,lena134,,"Harrington Park, NJ, United States"
437379,46,jim751,,"Philly, PA, United States"
437379,46,don276,,"Denver, CO, United States"
437379,46,marcus332,,"Berlin, , Germany"
437379,46,chris7834977,,"Cedar Park, TX, United States"
437379,46,laura950,,"Eugene, OR, United States"
437379,46,morio,,"Los Gatos, CA, United States"
437379,46,khaldoun413,,"Colleyville, Texas, United States"
437379,46,christine514,,"Irvine, CA, United States"
437379,46,donna166,,"Sacramento, CA, United States"
437379,46,prudence696,,", , "
437379,46,quinn735,,"Folsom, CA, United States"
437379,46,todd870,,"Bloomington, IN, United States"
437379,46,mark171,,"Malvern, PA, United States"
437379,46,lars226,,", , Germany"
437379,46,lian166,,", , "
437379,46,lkb,,"Austin, Tx, United States"
437379,46,anon2345,,", , "
437379,46,charles423,,"Casa Grande, AZ, United States"
437379,46,sonia373,,"Portland, ME, United States"
437379,46,diane928,,"alexandria, VA, United States"
437379,46,toomanyexpirie,,", , "
437379,46,mark793,,", , "
437379,46,jenna409,,", , "
437379,46,cynthial681,,"San Francisco, CA, United States"
437379,46,alexander493,,"aurora, IL, United States"
437379,46,kate550,,", Nottingham, United Kingdom"
437379,46,jialin126,,"Stamford, CT, United States"
437379,46,christine701,,", , "
437379,46,marc764,,"Lancaster, PA, United States"
437379,46,doanduon,,"Berkeley, California, United States"
437379,46,christopher3725885,,"Charleston, SC, United States"
437379,46,ted357,,"San Clemente, CA, United States"
437379,46,owen123,,", , "
437877,199,roland298,,"Erding, Muenchen, Germany"
437877,199,martin257,,"Baden, , Switzerland"
437877,199,jmaste,,"Chicago, IL, United States"
437877,199,alf519,,"London, London, United Kingdom"
437877,199,david768,,"San Jose, CA, United States"
437877,199,karl129,,"Sidcup, Kent, United Kingdom"
437877,199,amara640,,", , "
437877,199,janette510,,"South Molton, Devon, United Kingdom"
437877,199,dqqpkh513,,"Seattle area, , "
437877,199,cesarpwm1,,"Vitoria, ES, Brazil"
437877,199,john3727555,,"Tucson, Arizona, United States"
437877,199,berline,,"Berlin, , Germany"
437877,199,trolltech446,,"Oslo, , Norway"
437877,199,david3153270,,"provincetown, MA, United States"
437877,199,barbara561,,"Winamac, IN, United States"
437877,199,bonnie866,,"Juneau, AK, United States"
437877,199,francesca638,,", , "
437877,199,oleg202,,"Chiyoda-ku, Tokyo, Japan"
437877,199,sharonshelto,,"Raleigh, NC, United States"
437877,199,juliaandjohn945,,", , "
437877,199,kevin146,,"Vienna, , Austria"
437877,199,xecom334,,"Newmarket, Ontario, Canada"
437877,199,walter150,,"Aalen, BW, Germany"
437877,199,s682,,"Little Bookland, , United Kingdom"
437877,199,lukas229,,", , "
437877,199,wallace558,,"Worcester, Massachusetts, United States"
437877,199,nicole455,,", WA, United States"
437877,199,michael2141812,,"North Rockhampton, Queensland, Australia"
437877,199,jean535,,", , "
437877,199,portraitfotokuns,,"Berlin, , Germany"
437877,199,alden558,,", , "
437877,199,sophia333,,", , "
437877,199,patricia799,,"Palo Alto, CA, United States"
437877,199,melissa315,,"San Antonio, Texas, United States"
437877,199,raeann186,,"Denver, CO, United States"
437877,199,RoryPWin,,"La Selva Beach, CA, United States"
437877,199,clarissa387,,", , "
437877,199,rebecca349,,"lexington, MA, United States"
437877,199,RonJ198,,", IL, United States"
437877,199,reni401,,", , "
437877,199,rune697,,", , "
437877,199,scott2640178,,"san jose, CA, United States"
437877,199,aaron8357497,,"San Francisco Bay Area, CA, United States"
437877,199,richard983,,"Wallington, NJ, United States"
437877,199,robiot,,"Erlangen, Bayern, Germany"
437877,199,jordan871,,"aliquippa, pennsylvania, United States"
437877,199,cayetano287,,"MOA\\u00d1A, Pontevedra, Spain"
437877,199,marlous920,,", , "
437877,199,annie849,,", , "
437877,199,cathy203,,"Melbourne, Victoria, Australia"
437877,199,erica332,,"Washington, DC, United States"
437877,199,worldloveorganizatio,,"Newport Beach, CA, United States"
437877,199,cyril,,"Winterthur, Z\\u00fcrich, Switzerland"
437877,199,andrea921,,"Austin, TX, United States"
437877,199,robert9680195,,"Grosse Pointe, MI, United States"
437877,199,gordon945,,", , "
437877,199,ajay906,,", , Singapore"
437877,199,christopher518,,", , "
437877,199,william721,,"Hoodsport, WA, United States"
437877,199,matthew254,,"Tempe, AZ, United States"
437877,199,theflyingwallender,,"Milford, Michigan, United States"
437877,199,pat228,,", Cascais, Portugal"
437877,199,pvaclave,,"Sumperk, , Czech Republic"
437877,199,richard293,,"Bergen, , Norway"
437877,199,annamari,,"La Jolla, CA, United States"
437877,199,morag796,,"Glasgow, , United Kingdom"
437877,199,laurent593,,"Brussels, , Belgium"
437877,199,david8068109,,"Perth, , Australia"
437877,199,hungngocpha,,"Berkeley, CA, United States"
437877,199,amy404,,"Minneapolis, MN, United States"
437877,199,sandra509,,", , "
437877,199,basileia807,,"Basel, Basel, Switzerland"
437877,199,chrisandpam751,,"St. Louis, MO, United States"
437877,199,Dylan5,,"Delft, , Netherlands"
437877,199,rena396,,"Chicago, IL, United States"
437877,199,hoskins593,,"Vancouver, WA, United States"
437877,199,ange519,,", , "
437877,199,shauneen468,,"Wapping, London, United Kingdom"
437877,199,stephen644,,"Mississauga, Ontario, Canada"
437877,199,herbert928,,", , "
437877,199,margaret952,,"Buda, TX, United States"
437877,199,lena997,,"Ciudad del Amor , Tierra de la Paz, "
437877,199,patty909,,", , "
437877,199,thomas2975821,,"Berlin, , Germany"
437877,199,don221,,"Edmonds, WA, United States"
437877,199,rhain634,,", , "
437877,199,roxane597,,", , "
437877,199,marlee472,,"Honolulu, Hawaii, United States"
437877,199,claudia804,,"Baden, , Switzerland"
437877,199,scott8566644,,"San Diego, CA, United States"
437877,199,dennis714,,", , Germany"
437877,199,cheryl942,,"New York, NY, United States"
437877,199,robert514,,"Nanaimo, BC, Canada"
437877,199,aaron591,,"Duebendorf, , Switzerland"
437877,199,stefan933,,"Esbo, , Finland"
437877,199,roger210,,"Medford, MA, United States"
437877,199,yungduk915,,", , "
437877,199,kim870,,"Atlanta, GA, United States"
437877,199,bernmut,,"Beaverton, Oregon, United States"
437877,199,margaret627,,"St. Catharines, ON, Canada"
437877,199,leonel491,,"Lisboa, , Portugal"
437877,199,cathy303,,", , "
437877,199,ryanholme,,"Vancouver, British Columbia, Canada"
437877,199,charles200,,"Brownsville, TX, United States"
437877,199,steve,,"Calgary , Alberta, Canada"
437877,199,patricia250,,", , "
437877,199,alison388,,"Boston, MA, United States"
437877,199,ellen181,,"Mechancisville, Iowa, United States"
437877,199,eileen547,,", , "
437877,199,neysa275,,"Brooklyn, New York, United States"
437877,199,ken751,,"santa rosa, CA, United States"
437877,199,michael159,,"Brooklyn, NY, United States"
437877,199,erwin268,,"Eindhoven, , Netherlands"
437877,199,margery812,,"Doylestown, PA, United States"
437877,199,david861,,"Atlanta, GA, United States"
437877,199,zane955,,"San Antonio, TX, United States"
437877,199,maryellen278,,", , "
437877,199,paul9217599,,", California, United States"
437877,199,francis788,,"Bergen, , Norway"
437877,199,silke5147115,,", , "
437877,199,james516,43.165699005127 -79.4763031005859,"Beamsville , Ontario , Canada"
437877,199,osleiva617,,"Katy, Texas, United States"
437877,199,karen483,,"Los Angeles, CA, United States"
437877,199,jos920,,"D\\u00e4nikon, , Switzerland"
437877,199,ren152,,"Velserbroek, , Netherlands"
437877,199,primto,,"Munich, , Germany"
437877,199,heiner136,,", , Germany"
437877,199,colleen385,,", , United States"
437877,199,matthew466,,", , "
437877,199,sudd,,"Windsor, Ontario, Canada"
437877,199,irene701,,"Ancaster, Ontario, Canada"
437877,199,jean660,,"Bethesda, MD, United States"
437877,199,thomas332,,"Stuttgart, , Germany"
437877,199,bailey465,,"Henderson, NV, United States"
437877,199,shomari613,,"Arlington, VA, United States"
437877,199,diana3633638,,"Reykjavik, , Iceland"
437877,199,danielfigueired,,"Rio de Janeiro, RJ, Brazil"
437877,199,marjan515,,", , United Kingdom"
437877,199,nielsen100,,"Gent, , Belgium"
437877,199,tracy3947472,,"Hudson, NH, United States"
437877,199,yolande577,,"Arlon, , Belgium"
437877,199,svante988,,"Vallentuna, Stockholm, Sweden"
437877,199,jamie12345,,"Bishop's Stortford, , United Kingdom"
437877,199,matthew946,,"Cambridge, Cambridgeshire, United Kingdom"
437877,199,jasongerlac,,"San Diego, CA, United States"
437877,199,diane759,,"San Francisco, CA, United States"
437877,199,alexandemma547,,", , "
437877,199,joyce555,,"Toronto, Ontario, Canada"
437877,199,sally474,,"Lakefield, Ontario, Canada"
437877,199,joe940,,", , France"
437877,199,alejandro205,,"Madrid, Madrid, Spain"
437877,199,corey2083511,,"vancouver, bc, Canada"
437877,199,stephen6708262,,"princeton, NJ, United States"
437877,199,fiona292,,", , "
