Borrower_ID,Lender_final_count,LenderID_ordered_by_lending,Is_Fellow
419877,216,anthony890,no
419877,216,nea,no
419877,216,eric427,no
419877,216,jensjrgen832,no
419877,216,marlene459,no
419877,216,brian540,no
419877,216,robiandjules802,no
419877,216,roger197,no
419877,216,mohamed258,no
419877,216,nicolai8,no
419877,216,sheryl362,no
419877,216,kylie919,no
419877,216,sandra348,no
419877,216,TheCorrectChang,no
419877,216,bettina585,no
419877,216,juleine802,no
419877,216,gumundurd857,no
419877,216,charlott595,no
419877,216,ral215,no
419877,216,daniel3014757,no
419877,216,linde670,no
419877,216,pi,no
419877,216,simon610,no
419877,216,jonathan201,no
419877,216,joe940,no
419877,216,louise833,no
419877,216,peter189,no
419877,216,chrisandchrist,no
419877,216,mike2958457,no
419877,216,daniel463,no
419877,216,pensforhop,no
419877,216,darthbea,no
419877,216,eli359,no
419877,216,harold564,no
419877,216,gary3577204,no
419877,216,michael922,no
419877,216,russell957,no
419877,216,andrey410,no
419877,216,brittany200,no
419877,216,hoc,no
419877,216,lance654,no
419877,216,andrew773,no
419877,216,howard829,no
419877,216,norma525,no
419877,216,seank681,no
419877,216,luc224,no
419877,216,franck325,no
419877,216,carrie440,no
419877,216,anuzi,no
419877,216,edward340,no
419877,216,florence437,no
419877,216,andreas444,no
419877,216,jason571,no
419877,216,cora263,no
419877,216,amirali540,no
419877,216,jen4033539,no
419877,216,tim708,no
419877,216,luis522,no
419877,216,angelique886,no
419877,216,hartmut717,no
419877,216,alan858,no
419877,216,bobbetty828,no
419877,216,paul313,no
419877,216,ken452,no
419877,216,claudia184,no
419877,216,rusty386,no
419877,216,tony525,no
419877,216,gracefrui,no
419877,216,james7130488,no
419877,216,thomas668,no
419877,216,kym696,no
419877,216,paul820,no
419877,216,bruceandsandy443,no
419877,216,roger432,no
419877,216,mindyandbren,no
419877,216,antoinette738,no
419877,216,vicky774,no
419877,216,dev232,no
419877,216,barbara197,no
419877,216,nicholas522,no
419877,216,elizabeth877,no
419877,216,susanpeter794,no
419877,216,sandra777,no
419877,216,janet432,no
419877,216,brentlundee,no
419877,216,warren770,no
419877,216,samantha418,no
421510,65,gooddogg,no
421510,65,margaret794,no
421510,65,tajul273,no
421510,65,david349,no
421510,65,bobby957,no
421510,65,caleb913,no
421510,65,etsuko481,no
421510,65,stephan576,no
421510,65,elizabeth593,no
421510,65,jeff513,no
421510,65,francesco691,no
421510,65,silatech321,no
421510,65,cimb,no
421510,65,rashid867,no
421510,65,lynette210,no
421510,65,amina927,no
421510,65,Oliver1030,no
421510,65,yune204,no
421510,65,thomas379,no
421510,65,brett587,no
421510,65,jamesclayton948,no
421510,65,arjen868,no
421510,65,eller,no
421510,65,carol496,no
421510,65,CyberDrago,no
421510,65,roozbeh504,no
421510,65,Clemsonpilo,no
421510,65,torodd194,no
421510,65,martina574,no
421510,65,robin449,no
421510,65,amy296,no
421510,65,naxeer298,no
421510,65,trolltech446,no
421510,65,florian580,no
421510,65,whyno,no
421510,65,pl167,no
421510,65,julian647,no
421510,65,lisbeth172,no
421510,65,getlicense,no
421510,65,kiw,no
421510,65,jeremy504,no
421510,65,dirkschram,no
421510,65,gjwolfswinke,no
421510,65,stefan513,no
421510,65,kujo7,no
421510,65,peter738,no
421510,65,keith848,no
421510,65,claus904,no
421510,65,rosemary500,no
421510,65,barry,no
421510,65,shani337,no
421510,65,robert5906167,no
421510,65,damienchris738,no
421510,65,lisa137,no
421510,65,alexshi,no
421510,65,jacques760,no
421510,65,nullplu,no
421510,65,jenniferhurstkenned,no
421510,65,snorsk,no
421510,65,tom671,no
421510,65,bradley518,no
421510,65,della362,no
421510,65,bromwyn634,no
421510,65,gerald804,no
421510,65,gary600,no
421654,185,gooddogg,no
421654,185,bobandterri309,no
421654,185,jeff758,no
421654,185,john202,no
421654,185,rob443,no
421654,185,kenneth723,no
421654,185,lawrence908,no
421654,185,brent131,no
421654,185,charles645,no
421654,185,zx14,no
421654,185,mel278,no
421654,185,mattcham,no
421654,185,john960,no
421654,185,kimberly476,no
421654,185,melanie6387300,no
421654,185,liz997,no
421654,185,jameson986,no
421654,185,ze,no
421654,185,minh849,no
421654,185,genevieve580,no
421654,185,jonathan560,no
421654,185,richard3793578,no
421654,185,greg439,no
421654,185,jean254,no
421654,185,peter485,no
421654,185,keith698,no
421654,185,elizabeth5745613,no
421654,185,julian647,no
421654,185,PreethaSrin,no
421654,185,tom104,no
421654,185,michael7279404,no
421654,185,tim192,no
421654,185,laura722,no
421654,185,sarah910,no
421654,185,UUCC,no
421654,185,maryinbgam,no
421654,185,thorkil529,no
421654,185,yassertas,no
421654,185,bkonas,no
421654,185,nathan1177223,no
421654,185,adam447,no
421654,185,patrick681,no
421654,185,gregory260,no
421654,185,raymundorule,no
421654,185,james847,no
421654,185,tom399,no
421654,185,moreaucatholic259,no
421654,185,blackte,no
421654,185,drewomn,no
421654,185,ann683,no
421654,185,syzyg,no
421654,185,parthiban894,no
421654,185,claus969,no
421654,185,craig620,no
421654,185,doug821,no
421654,185,patricia585,no
421654,185,brett133,no
421654,185,jacob942,no
421654,185,nitin995,no
421654,185,sue986,no
421654,185,kim1521423,no
421654,185,frank558,no
421654,185,ilya177,no
421654,185,mishcondereya612,no
421654,185,ralph824,no
421654,185,markandconnie949,no
421654,185,kenneth181,no
421654,185,thomas911,no
421654,185,3tod,no
421654,185,andy759,no
421654,185,kamos201,no
421654,185,fundsforthefutur,no
421654,185,diana550,no
421654,185,mra,no
421654,185,john236,no
421654,185,nathaniel577,no
421654,185,jessegros,no
421654,185,alice595,no
421654,185,robert667,no
421654,185,susan5690917,no
421654,185,fatima828,no
421654,185,eric862,no
421654,185,lisa768,no
421654,185,severin,no
421654,185,maria7458839,no
421654,185,michikoandangelo463,no
421654,185,jerry732,no
421654,185,bennett543,no
421654,185,mark607,no
421654,185,barbara186,no
421654,185,nancy3496724,no
421654,185,elenor291,no
421654,185,roberto134,no
421654,185,omnidan,no
421654,185,sherry673,no
421654,185,gerhard954,no
421654,185,sid380,no
421654,185,anita546,no
421654,185,robertlitzk,no
421654,185,jimandmaggi,no
421654,185,jimandjoanne497,no
421654,185,mary425,no
421654,185,joshua968,no
421654,185,kanan793,no
421654,185,jason610,no
421654,185,liliana695,no
421654,185,davidandlinda741,no
421654,185,sapientsag,no
421654,185,daveandjan901,no
421654,185,bruce378,no
421654,185,delano966,no
421654,185,tracy353,no
421654,185,athena460,no
421654,185,arulprasa,no
421654,185,kyle230,no
421654,185,eric125,no
421654,185,nina507,no
421654,185,amy615,no
421654,185,roderick701,no
421654,185,chris732,no
421654,185,jeff953,no
421654,185,meredith938,no
421654,185,menumani,no
421654,185,carol604,no
421654,185,sara111,no
421654,185,giandomenicodemartin,no
421654,185,chip120,no
421654,185,lindsayandbrad733,no
421654,185,charles838,no
421654,185,mark931,no
421654,185,dave274,no
421654,185,karen126,no
421654,185,james588,no
421654,185,judy587,no
421654,185,richard6357992,no
421654,185,alicia118,no
421654,185,grzegorz827,no
421654,185,debra918,no
421654,185,ellen8959488,no
421654,185,john378,no
421654,185,hrostosk,no
421654,185,eddie155,no
421654,185,doug818,no
421654,185,thenugentfamily588,no
421654,185,iekeliene490,no
421654,185,adrianp,no
421654,185,fergus312,no
421654,185,dorothy932,no
421654,185,leslie937,no
421654,185,elizabeth880,no
421654,185,nathan534,no
421654,185,markus261,no
421654,185,dangst,no
421654,185,brian407,no
421654,185,peter365,no
421654,185,ross706,no
421654,185,eivor974,no
421654,185,chris5674586,no
421654,185,zach775,no
421654,185,don231,no
421654,185,elena434,no
421654,185,cameron681,no
421654,185,renzog830,no
421654,185,jun790,no
421654,185,mikeduran,no
421654,185,tkkid,no
421654,185,TopperDE,no
421654,185,gary278,no
421654,185,michael7331644,no
421654,185,ferdi308,no
421654,185,erik564,no
421654,185,brian9839599,no
421654,185,erik328,no
421654,185,dcarrer,no
421654,185,ittikorn269,no
421654,185,dani125,no
421654,185,dan830,no
421654,185,jon505,no
421654,185,miha730,no
421654,185,madeline994,no
421654,185,michael768,no
421654,185,larryandhelen855,no
421654,185,warren398,no
421654,185,heike250,no
421654,185,ogdr,no
421830,34,joe938,no
421830,34,christopher517,no
421830,34,laura676,no
421830,34,ray151,no
421830,34,maurizio234,no
421830,34,david3857311,no
421830,34,caroline514,no
421830,34,trolltech446,no
421830,34,brinkma,no
421830,34,alexa200,no
421830,34,yip,no
421830,34,tor814,no
421830,34,michael1234,no
421830,34,dennis,no
421830,34,damian724,no
421830,34,daniel110,no
421830,34,roland298,no
421830,34,davidavi,no
421830,34,chris228,no
421830,34,gmc,no
421830,34,ruth337,no
421830,34,jonathan278,no
421830,34,paul424,no
421830,34,provison812,no
421830,34,tom756,no
421830,34,mats232,no
421830,34,samir738,no
421830,34,janandjoh,no
421830,34,josephandjenn,no
421830,34,elle674,no
421830,34,iphonebutike,no
421830,34,lucinda360,no
421830,34,ferdinand227,no
421830,34,ali149,no
422414,134,lynn102,no
422414,134,chipinforchang,no
422414,134,benlisa865,no
422414,134,bob473,no
422414,134,k222,no
422414,134,ashley670,no
422414,134,kylecalvincampbel,no
422414,134,nate607,no
422414,134,nancy731,no
422414,134,shirley190,no
422414,134,loreen338,no
422414,134,jayandriazac,no
422414,134,roozbeh504,no
422414,134,bento,no
422414,134,judy349,no
422414,134,marian298,no
422414,134,dianne454,no
422414,134,gmc,no
422414,134,judith400,no
422414,134,baron5,no
422414,134,ruth337,no
422414,134,vernon422,no
422414,134,gavinjorda,no
422414,134,su,no
422414,134,susan1778560,no
422414,134,barrie732,no
422414,134,andrew841,no
422414,134,robert7941498,no
422414,134,peter450,no
422414,134,Y342,no
422414,134,trolltech446,no
422414,134,rebecca349,no
422414,134,denise869,no
422414,134,nolan335,no
422414,134,pascal416,no
422414,134,berline,no
422414,134,ronald874,no
422414,134,lauren990,no
422414,134,tom555,no
422414,134,bret867,no
422414,134,laurence535,no
422414,134,oddbjorn238,no
422414,134,tim432,no
422414,134,lena997,no
422414,134,howard416,no
422414,134,shree805,no
422414,134,highgrovechurc,no
422414,134,chris1278661,no
422414,134,annica521,no
422414,134,lars514,no
422414,134,rodne,no
422414,134,robert613,no
422414,134,dwlgb243,no
422414,134,zetaupsilonbap463,no
422414,134,nancy951,no
422414,134,sabina583,no
422414,134,nayana894,no
422414,134,colin648,no
422414,134,jennifer468,no
422414,134,nelson773,no
422414,134,amir721,no
422414,134,jan442,no
422414,134,ryan719,no
422414,134,heather2436318,no
422414,134,duncan441,no
422414,134,memeluk,no
422414,134,ki369,no
422414,134,monaandrandy900,no
422414,134,korbi612,no
422414,134,martin840,no
422414,134,abdullah102,no
422414,134,francesco628,no
422414,134,wei,no
422414,134,pimenhannie177,no
422414,134,fran306,no
422414,134,larry624,no
422414,134,michael489,no
422414,134,carolien962,no
422414,134,stella512,no
422414,134,wongacom339,no
422414,134,roberta374,no
422414,134,jeffkelly968,no
422414,134,etienne269,no
422414,134,aiellogianluc,no
422414,134,ing,no
422414,134,lauraann526,no
422414,134,gilberto204,no
422414,134,jane497,no
422414,134,fabian195,no
422414,134,kjellrun211,no
422414,134,paolo171,no
422414,134,jeff430,no
422414,134,jimandpenny150,no
422414,134,robertbarne,no
422414,134,william461,no
422414,134,sean696,no
422414,134,tonzijlstr,no
422414,134,han737,no
422414,134,michael694,no
422414,134,craig217,no
422414,134,maryk918,no
422414,134,hagai203,no
422414,134,lee651,no
422414,134,yuyum,no
422414,134,kenandsherri171,no
422414,134,richard308,no
422414,134,leonard824,no
422414,134,larry523,no
422414,134,percy307,no
422414,134,debra475,no
422414,134,lacey108,no
422414,134,josephmthoma,no
422414,134,maryanandbill566,no
422414,134,luisa802,no
422414,134,megan588,no
422414,134,jason326,no
422414,134,kevin987,no
422414,134,maia669,no
422414,134,markandlibertad764,no
422414,134,hayden902,no
422414,134,ankur370,no
422414,134,judy710,no
422414,134,dave325,no
422414,134,jill386,no
422414,134,mary836,no
422414,134,stephan367,no
422414,134,hamed355,no
422414,134,ilona870,no
422414,134,mary382,no
422414,134,jason813,no
422414,134,martin403,no
422414,134,yoni318,no
422414,134,alair208,no
422414,134,patrick336,no
422427,9,deborah5,no
422427,9,jean530,no
422427,9,jesse443,no
422427,9,stafford669,no
422427,9,sandra905,no
422427,9,gary949,no
422427,9,joan500,no
422427,9,fiona121,no
422427,9,mariko923,no
419567,7,karol,no
419567,7,stephen284,no
419567,7,don611,no
419567,7,shree805,no
419567,7,david2238349,no
419567,7,james146,no
419567,7,margaret129,no
423579,170,idalina876,no
423579,170,gooddogg,no
423579,170,bonnieandsteve722,no
423579,170,debby900,no
423579,170,eloi290,no
423579,170,dukedelae,no
423579,170,david768,no
423579,170,justin482,no
423579,170,daniel486,no
423579,170,TerreCie,no
423579,170,kuna,no
423579,170,susan4036415,no
423579,170,brettandwendy160,no
423579,170,szucheng256,no
423579,170,hoskins593,no
423579,170,todd998,no
423579,170,robfit,no
423579,170,russ612,no
423579,170,elizabeth477,no
423579,170,tuija747,no
423579,170,jotorkel918,no
423579,170,andrea215,no
423579,170,roz559,no
423579,170,silvia545,no
423579,170,roy407,no
423579,170,daniel864,no
423579,170,bob473,no
423579,170,jutta227,no
423579,170,erhanalta,no
423579,170,minigadget,no
423579,170,harold599,no
423579,170,suimin199,no
423579,170,leena,no
423579,170,kenny744,no
423579,170,markjeremy938,no
423579,170,catherine118,no
423579,170,henry763,no
423579,170,janandjoh,no
423579,170,erlendur986,no
423579,170,chase729,no
423579,170,david871,no
423579,170,ron340,no
423579,170,douglas372,no
423579,170,guy525,no
423579,170,dixonscreek776,no
423579,170,susan907,no
423579,170,groupedextor955,no
423579,170,shivshreya789,no
423579,170,kelly209,no
423579,170,ingerogted112,no
423579,170,rayelene652,no
423579,170,douglas319,no
423579,170,paul424,no
423579,170,eric597,no
423579,170,ann511,no
423579,170,andrew2077415,no
423579,170,cheapassfoo,no
423579,170,neil256,no
423579,170,beverly748,no
423579,170,chchchch291,no
423579,170,michael720,no
423579,170,ben399,no
423579,170,jennel,no
423579,170,migl,no
423579,170,vicki459,no
423579,170,kanwal321,no
423579,170,sam631,no
423579,170,howard416,no
423579,170,john3842507,no
423579,170,ne,no
423579,170,sami592,no
423579,170,maffio,no
423579,170,kittenmance,no
423579,170,jens476,no
423579,170,sydandluke690,no
423579,170,mike791,no
423579,170,william653,no
423579,170,vijay,no
423579,170,christopher3803537,no
423579,170,carlos446,no
423579,170,dominique975,no
423579,170,nick774,no
423579,170,nick873,no
423579,170,jmaste,no
423579,170,gina240,no
423579,170,marylynne757,no
423579,170,tammie261,no
423579,170,turan373,no
423579,170,Stol,no
423579,170,tim263,no
423579,170,penny796,no
423579,170,david3153270,no
423579,170,rich233,no
423579,170,clemo888,no
423579,170,fiona417,no
423579,170,dominique862,no
423579,170,malena387,no
423579,170,georgiana828,no
423579,170,phuon,no
423579,170,carlos551,no
423579,170,terry777,no
423579,170,robert3012705,no
423579,170,ayjbusinessclass290,no
423579,170,emmanuel342,no
423579,170,michal,no
423579,170,william721,no
423579,170,matthias358,no
423579,170,ted871,no
423579,170,christine5723706,no
423579,170,lpgiralde,no
423579,170,matt400,no
423579,170,jamesclayton948,no
423579,170,shelly161,no
423579,170,kc,no
423579,170,jerry833,no
423579,170,amanda382,no
423579,170,neil10,no
423579,170,albert973,no
423579,170,am391,no
423579,170,paul598,no
423579,170,kyle461,no
423579,170,rebecca515,no
423579,170,brian3432121,no
423579,170,robpool,no
423579,170,psjohol,no
423579,170,ali955,no
423579,170,bmas,no
423579,170,janis887,no
423579,170,terry518,no
423579,170,mariana219,no
423579,170,gauthier991,no
423579,170,penny693,no
423579,170,armin912,no
423579,170,lpo860,no
423579,170,jacobtre,no
423579,170,timandmonique297,no
423579,170,famillevanie,no
423579,170,nullplu,no
423579,170,sander300,no
423579,170,michael428,no
423579,170,kyle426,no
423579,170,EG,no
423579,170,stephen6396170,no
423579,170,anji929,no
423579,170,hilkka605,no
423579,170,christian983,no
423579,170,rob260,no
423579,170,john973,no
423579,170,jonathancullo,no
423579,170,nea,no
423579,170,pensforhop,no
423579,170,christian655,no
423579,170,michael113,no
423579,170,anne984,no
423579,170,cocoja,no
423579,170,KevInN,no
423579,170,emofun,no
423579,170,jelyp,no
423579,170,charles712,no
423579,170,scross2,no
423579,170,bradley759,no
423579,170,judy813,no
423579,170,lin871,no
423579,170,cathrine369,no
423579,170,ezra440,no
423579,170,michael5113795,no
423579,170,jeff408,no
423579,170,katrina206,no
423579,170,suvi890,no
423579,170,chris291,no
421687,142,mie750,no
421687,142,rockhopper833,no
421687,142,bob473,no
421687,142,jamesclayton948,no
421687,142,micheldufrasne,no
421687,142,david344,no
421687,142,doraemilia413,no
421687,142,jangoyvaert,no
421687,142,philip963,no
421687,142,trolltech446,no
421687,142,jamarajanine655,no
421687,142,microto,no
421687,142,yip,no
421687,142,peter450,no
421687,142,TheCorrectChang,no
421687,142,pi,no
421687,142,simon610,no
421687,142,pasquale175,no
421687,142,shentzay326,no
421687,142,brand374,no
421687,142,kim184,no
421687,142,nuclearspik,no
421687,142,rob610,no
421687,142,pamela720,no
421687,142,holly469,no
421687,142,nelson584,no
421687,142,adepalm,no
421687,142,highgrovechurc,no
421687,142,finn577,no
421687,142,greg720,no
421687,142,julia4116212,no
421687,142,tiffany178,no
421687,142,victor325,no
421687,142,klaus3659950,no
421687,142,gregory657,no
421687,142,johanne646,no
421687,142,kris716,no
421687,142,louis511,no
421687,142,amy956,no
421687,142,michael7001855,no
421687,142,yael842,no
421687,142,evan143,no
421687,142,bryan870,no
421687,142,jasonra,no
421687,142,bret193,no
421687,142,daryll738,no
421687,142,toddandshar,no
421687,142,viet416,no
421687,142,davin386,no
421687,142,john976,no
421687,142,robertandamor169,no
421687,142,david673,no
421687,142,anika943,no
421687,142,suzanne167,no
421687,142,elke914,no
421687,142,mike162,no
421687,142,judithr832,no
421687,142,robert228,no
421687,142,luciana648,no
421687,142,maryl735,no
421687,142,ron260,no
421687,142,StephenParson,no
421687,142,morgan121,no
421687,142,wendy537,no
421687,142,hambleton833,no
421687,142,geraldine806,no
421687,142,deanandroberta874,no
421687,142,mike459,no
421687,142,william718,no
421687,142,fred560,no
421687,142,dorothea830,no
421687,142,larry746,no
421687,142,sarah636,no
421687,142,robert454,no
421687,142,emily804,no
421687,142,dan364,no
421687,142,roure763,no
421687,142,barbarajosephine609,no
421687,142,amanda117,no
421687,142,emilie772,no
421687,142,marian866,no
421687,142,thomas121,no
421687,142,pichuan336,no
421687,142,bebra,no
421687,142,janet126,no
421687,142,rick538,no
421687,142,julie548,no
421687,142,sara137,no
421687,142,jamie912,no
421687,142,shad575,no
421687,142,melissa619,no
421687,142,artlinelt,no
421687,142,ronda969,no
421687,142,iveswilliamsfamily769,no
421687,142,rainer664,no
421687,142,rachel706,no
421687,142,piet752,no
421687,142,lisa194,no
421687,142,nicholas453,no
421687,142,mattanddeb309,no
421687,142,cassandra425,no
421687,142,shane290,no
421687,142,david1924153,no
421687,142,linda3174333,no
421687,142,mark860,no
421687,142,mary535,no
421687,142,annika940,no
421687,142,mark376,no
421687,142,charlesandsally871,no
421687,142,jacqueline436,no
421687,142,piakitt,no
421687,142,terry950,no
421687,142,bette339,no
421687,142,catherine562,no
421687,142,adivo,no
421687,142,christian788,no
421687,142,brian2377171,no
421687,142,jamie167,no
421687,142,margot882,no
421687,142,dave590,no
421687,142,theodore951,no
421687,142,jacky503,no
421687,142,cherie400,no
421687,142,moreno597,no
421687,142,theresa238,no
421687,142,loredana407,no
421687,142,akash707,no
421687,142,jose438,no
421687,142,jay869,no
421687,142,lyndal863,no
421687,142,pauline164,no
421687,142,wendy658,no
421687,142,romsrin,no
421687,142,andrew561,no
421687,142,shea234,no
421687,142,megan127,no
421687,142,ellen118,no
421687,142,ryan721,no
421687,142,ursula682,no
421687,142,patrick884,no
421687,142,phil571,no
421687,142,thomas701,no
424217,50,epilan,no
424217,50,mariekederuite,no
424217,50,liz513,no
424217,50,katie946,no
424217,50,gooddogg,no
424217,50,senthilk,no
424217,50,john5701474,no
424217,50,clive591,no
424217,50,marta635,no
424217,50,thunderbird385,no
424217,50,michael335,no
424217,50,nr,no
424217,50,jenn489,no
424217,50,kevin824,no
424217,50,melissa1269813,no
424217,50,michael731,no
424217,50,ken6886571,no
424217,50,janne,no
424217,50,sonnyv,no
424217,50,advancednutrient,no
424217,50,9470,no
424217,50,jon704,no
424217,50,paul213,no
424217,50,gavin860,no
424217,50,yip,no
424217,50,brien984,no
424217,50,paul6100268,no
424217,50,nar,no
424217,50,jeanie351,no
424217,50,planetClair,no
424217,50,dan841,no
424217,50,trolltech446,no
424217,50,kevin234,no
424217,50,erling855,no
424217,50,gmc,no
424217,50,stringspag,no
424217,50,mg,no
424217,50,katrin757,no
424217,50,operationgroundswel,no
424217,50,francoisvib,no
424217,50,ros546,no
424217,50,geoforc,no
424217,50,kathryn844,no
424217,50,robert693,no
424217,50,oleg202,no
424217,50,regina,no
424217,50,larskouda,no
424217,50,paul809,no
424217,50,dimitri614,no
424217,50,melinda963,no
416749,30,jean175,no
416749,30,marta109,no
416749,30,dan4586578,no
416749,30,cliff982,no
416749,30,katie951,no
416749,30,marek565,no
416749,30,barbara612,no
416749,30,Bobb,no
416749,30,susanandtom653,no
416749,30,shirley163,no
416749,30,dan921o,no
416749,30,julie186,no
416749,30,shelley284,no
416749,30,angelina850,no
416749,30,richard806,no
416749,30,steven176,no
416749,30,hunter923,no
416749,30,clara374,no
416749,30,katrina419,no
416749,30,john889,no
416749,30,daniel7980874,no
416749,30,charles579,no
416749,30,antonell,no
416749,30,paul642,no
416749,30,catriona356,no
416749,30,valerie937,no
416749,30,hollis283,no
416749,30,steve518,no
416749,30,michelle195,no
416749,30,paul528,no
424342,43,ronald206,no
424342,43,rebecca916,no
424342,43,preshika520,no
424342,43,johnandcarol903,no
424342,43,lisbeth172,no
424342,43,karen888,no
424342,43,katie5652484,no
424342,43,michelle268,no
424342,43,ray598,no
424342,43,mitsy,no
424342,43,cafelavie789,no
424342,43,shirley296,no
424342,43,maggie103,no
424342,43,brian528,no
424342,43,burkhard242,no
424342,43,berline,no
424342,43,ploppe,no
424342,43,valerie806,no
424342,43,pat583,no
424342,43,peter679,no
424342,43,srhs477,no
424342,43,bobharri,no
424342,43,wayne221,no
424342,43,donnaandfraser457,no
424342,43,ty353,no
424342,43,kirsti229,no
424342,43,levantin,no
424342,43,vernon422,no
424342,43,nancy959,no
424342,43,esther614,no
424342,43,dchen,no
424342,43,irene146,no
424342,43,anonN,no
424342,43,cornelia416,no
424342,43,kathleen475,no
424342,43,dgarrard303,no
424342,43,natasha744,no
424342,43,wakib,no
424342,43,jonas270,no
424342,43,paulajean392,no
424342,43,john225,no
424342,43,keithmarilyn427,no
424342,43,slavek550,no
425078,70,charles495,no
425078,70,steven356,no
425078,70,amanda722,no
425078,70,clive591,no
425078,70,cmean,no
425078,70,mark348,no
425078,70,jennie370,no
425078,70,ivan132,no
425078,70,david4476254,no
425078,70,mike477,no
425078,70,chrisonkiv,no
425078,70,familia938,no
425078,70,kirby522,no
425078,70,7kat,no
425078,70,aconra,no
425078,70,alberter618,no
425078,70,alex970,no
425078,70,divingdoc3,no
425078,70,kirklan,no
425078,70,trolltech446,no
425078,70,sajit120,no
425078,70,william833,no
425078,70,garrett958,no
425078,70,nigel503,no
425078,70,supaspark,no
425078,70,7nsg7632,no
425078,70,jamila624,no
425078,70,david473,no
425078,70,eric717,no
425078,70,savoycapita,no
425078,70,PreethaSrin,no
425078,70,paula332,no
425078,70,mahmood905,no
425078,70,bellarmine859,no
425078,70,bret234,no
425078,70,monicaanddavid324,no
425078,70,howard701,no
425078,70,kashia576,no
425078,70,louis6683970,no
425078,70,bswope,no
425078,70,frances418,no
425078,70,rick,no
425078,70,berline,no
425078,70,steven987,no
425078,70,rashid867,no
425078,70,daniel474,no
425078,70,jason77a,no
425078,70,jena200,no
425078,70,yury833,no
425078,70,rabqs,no
425078,70,duanekiv,no
425078,70,karenandsteve405,no
425078,70,jmel,no
425078,70,soer,no
425078,70,andrew161,no
425078,70,worldloveorganizatio,no
425078,70,martial359,no
425078,70,bobharri,no
425078,70,ross912,no
425078,70,bob415,no
425078,70,janandsig,no
425078,70,stephan373,no
425078,70,DougKyl,no
425078,70,dylan849,no
425078,70,crankyoldjim872,no
425078,70,nicholas411,no
425078,70,adam962,no
425078,70,scottinsideou,no
425078,70,bill224,no
425078,70,carolyn771,no
418356,39,jan597,no
418356,39,joinfite342,no
418356,39,dan4586578,no
418356,39,jangoyvaert,no
418356,39,jeff,no
418356,39,molly643,no
418356,39,elizabeth134,no
418356,39,jeong458,no
418356,39,rick925,no
418356,39,cathryn306,no
418356,39,saragra,no
418356,39,paul2838987,no
418356,39,InSit,no
418356,39,betsy648,no
418356,39,andrew845,no
418356,39,loveann836,no
418356,39,erica950,no
418356,39,susan1500147,no
418356,39,haley387,no
418356,39,sarah527,no
418356,39,thorsten668,no
418356,39,kellie346,no
418356,39,danny449,no
418356,39,lori859,no
418356,39,amy8763959,no
418356,39,ken632,no
418356,39,koroush331,no
418356,39,john722,no
418356,39,barbara274,no
418356,39,molly271,no
418356,39,keith628,no
418356,39,herbert266,no
418356,39,andrew319,no
418356,39,edward479,no
418356,39,william940,no
418356,39,davidandnatalie394,no
418356,39,annette478,no
418356,39,catherine389,no
418356,39,trevor344,no
422646,39,adam771,no
422646,39,stephanie7683229,no
422646,39,daveinpert,no
422646,39,arno319,no
422646,39,cheapassfoo,no
422646,39,julian873,no
422646,39,stuart332,no
422646,39,joshua121,no
422646,39,victorymar,no
422646,39,neil256,no
422646,39,r392,no
422646,39,rob260,no
422646,39,joseph6583520,no
422646,39,johanna328,no
422646,39,karyn186,no
422646,39,emofun,no
422646,39,barbara161,no
422646,39,brandon942,no
422646,39,cate889,no
422646,39,midlandhighChemic,no
422646,39,geraldine118,no
422646,39,fred783,no
422646,39,kanwal321,no
422646,39,foreclosedjapa,no
422646,39,hank403,no
422646,39,nancy736,no
422646,39,iant,no
422646,39,chanelle560,no
422646,39,krauspartne,no
422646,39,kristiina442,no
422646,39,leena972,no
422646,39,frederico576,no
422646,39,pedersmed447,no
422646,39,taylor273,no
422646,39,skip545,no
422646,39,brendan689,no
422646,39,michael716,no
422646,39,fran928,no
422646,39,jillian164,no
425268,13,ella291,no
425268,13,jmaste,no
425268,13,andrew893,no
425268,13,jkb19,no
425268,13,alan551,no
425268,13,jesse918,no
425268,13,trolltech446,no
425268,13,diane945,no
425268,13,gmc,no
425268,13,TheCorrectChang,no
425268,13,thomas248,no
425268,13,kevin181,no
425268,13,christel657,no
424218,158,robert195,no
424218,158,ne,no
424218,158,michael701,no
424218,158,alexandra955,no
424218,158,roland735,no
424218,158,CL,no
424218,158,frederico576,no
424218,158,sami592,no
424218,158,judith400,no
424218,158,judy349,no
424218,158,patrick894,no
424218,158,roger465,no
424218,158,sydandluke690,no
424218,158,bob473,no
424218,158,jmaste,no
424218,158,nick873,no
424218,158,arnaud452,no
424218,158,marnel131,no
424218,158,natty406,no
424218,158,steve872,no
424218,158,mike2958457,no
424218,158,tim263,no
424218,158,udo223,no
424218,158,ronald874,no
424218,158,scott2640178,no
424218,158,harold599,no
424218,158,scott1901550,no
424218,158,phuon,no
424218,158,dragos,no
424218,158,brooks423,no
424218,158,laura649,no
424218,158,szucheng256,no
424218,158,mark977,no
424218,158,robert3012705,no
424218,158,nina654,no
424218,158,diane4238709,no
424218,158,jorunn776,no
424218,158,lorraine280,no
424218,158,marg377,no
424218,158,ayjbusinessclass290,no
424218,158,alessandroross,no
424218,158,curtis724,no
424218,158,beverly938,no
424218,158,gary637,no
424218,158,praful693,no
424218,158,grahambutto,no
424218,158,yeuxbleu,no
